Protein id	Contig id	Start	Stop	Strand	Element symbol	Element name	Scope	Type	Subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference	% Identity to reference	Alignment length	Closest reference accession	Closest reference name	HMM accession	HMM description
NA	AARODR010000023.1	31041	33584	-	cyaA_S352T	Escherichia fosmidomycin resistant CyaA	core	AMR	POINT	FOSMIDOMYCIN	FOSMIDOMYCIN	POINTX	848	848	100.00	99.29	848	WP_000281668.1	adenylate cyclase CyaA	NA	NA
NA	AARODR010000031.1	36811	37599	+	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	263	263	100.00	100.00	263	WP_001206316.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NA	NA
NA	AARODR010000031.1	37769	38665	+	aac(3)-VIa	aminoglycoside N-acetyltransferase AAC(3)-VIa	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTX	299	299	100.00	100.00	299	WP_000131886.1	aminoglycoside N-acetyltransferase AAC(3)-VIa	NA	NA
NA	AARODR010000031.1	44327	44671	+	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.00	100.00	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NA	NA
NA	AARODR010000031.1	44668	45504	+	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100.00	100.00	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1	NA	NA
NA	AARODR010000036.1	21675	22817	+	blaCMY-2	extended-spectrum class C beta-lactamase CMY-2	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	381	381	100.00	100.00	381	WP_000976514.1	extended-spectrum class C beta-lactamase CMY-2	NA	NA
NA	AARODR010000068.1	6841	8037	+	tet(A)	tetracycline efflux MFS transporter Tet(A)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	399	399	100.00	100.00	399	WP_000804064.1	tetracycline efflux MFS transporter Tet(A)	NA	NA
NA	AARODR010000104.1	2018	3160	+	blaCMY-2	extended-spectrum class C beta-lactamase CMY-2	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	381	381	100.00	100.00	381	WP_000976514.1	extended-spectrum class C beta-lactamase CMY-2	NA	NA
NA	AARODR010000105.1	1	345	+	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.00	100.00	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NA	NA
NA	AARODR010000105.1	342	1178	+	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100.00	100.00	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1	NA	NA
NA	AARODR010000106.1	719	1915	+	tet(A)	tetracycline efflux MFS transporter Tet(A)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	399	399	100.00	99.75	399	WP_000804064.1	tetracycline efflux MFS transporter Tet(A)	NA	NA
NA	AARODR010000107.1	719	1915	+	tet(A)	tetracycline efflux MFS transporter Tet(A)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	399	399	100.00	100.00	399	WP_000804064.1	tetracycline efflux MFS transporter Tet(A)	NA	NA
NA	AARODR010000108.1	719	1915	+	tet(A)	tetracycline efflux MFS transporter Tet(A)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	399	399	100.00	99.50	399	WP_000804064.1	tetracycline efflux MFS transporter Tet(A)	NA	NA
NA	AARODR010000109.1	719	1915	+	tet(A)	tetracycline efflux MFS transporter Tet(A)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	399	399	100.00	99.75	399	WP_000804064.1	tetracycline efflux MFS transporter Tet(A)	NA	NA
NA	AARODR010000112.1	1	897	+	aac(3)-VIa	aminoglycoside N-acetyltransferase AAC(3)-VIa	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	BLASTX	299	299	100.00	99.67	299	WP_000131886.1	aminoglycoside N-acetyltransferase AAC(3)-VIa	NA	NA
NA	AARODR010000113.1	1	897	+	aac(3)-VIa	aminoglycoside N-acetyltransferase AAC(3)-VIa	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTX	299	299	100.00	100.00	299	WP_000131886.1	aminoglycoside N-acetyltransferase AAC(3)-VIa	NA	NA
NA	AARODR010000114.1	377	1165	+	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	263	263	100.00	100.00	263	WP_001206316.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NA	NA
